id,name,category,description
c18d2gz161,"RDS DB Cluster has no Multi-AZ replication enabled","fault_tolerance","Checks if your Amazon RDS DB clusters have Multi-AZ replication enabled.<br><br>A Multi-AZ DB cluster has a writer DB instance and two reader DB instances in three separate Availability Zones. Multi-AZ DB clusters provide high availability, increased capacity for read workloads, and lower latency when compared to Multi-AZ deployments.<br><br>For more information, see <a href=""https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/create-multi-az-db-cluster.html"" target=""_blank"">Creating a Multi-AZ DB cluster</a><br><br><b>Source</b><br>AWS Config Managed Rule: rds-cluster-multi-az-enabled<br><br><b>Alert Criteria</b><br>Yellow: Your RDS DB cluster does not have Multi-AZ replication confgiured.<br><br><b>Recommended Action</b><br>urn on Multi-AZ DB cluster deployment when you create an RDS DB cluster.<br><br>For more information, see <a href=""https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/create-multi-az-db-cluster.html"" target=""_blank"">Creating a Multi-AZ DB cluster.</a><br><br><b>Additional Resources</b><br><a href=""https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/multi-az-db-clusters-concepts.html"" target=""_blank"">Multi-AZ DB cluster deployments</a>"
Hs4Ma3G242,"Amazon ECR private repositories should have image scanning enabled",security,"Checks if a private ECR repository has image scanning enabled. This check fails if a private ECR repository has image scanning disabled. Amazon ECR image scanning helps in identifying software vulnerabilities in your container images. Amazon ECR uses the Common Vulnerabilities and Exposures (CVEs) database from the open-source Clair project and provides a list of scan findings. Enabling image scanning on ECR repositories adds a layer of verification for the integrity and safety of the images being stored.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub Control Id: ECR.1<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Red: Critical or High Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/ECR.1/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G121,"EBS default encryption should be enabled",security,"Checks if Amazon Elastic Block Store (EBS) encryption is enabled by default. The check fails if EBS default encryption is not enabled.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub control ID: EC2.7<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low. Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/EC2.7/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
c18d2gz168,"Elastic Load Balancing Deletion Protection Not Enabled for Load Balancers","operational_excellence","Checks if deletion protection is turned on for your load balancers.<br><br>Elastic Load Balancing supports deletion protection for your Application Load Balancers, Network Load Balancers, and Gateway Load Balancers. Turn on deletion protection to prevent your load balancer from accidental deletion. Deletion protection is turned off by default when you create a load balancer. If your load balancers are part of a production environment, then consider turning on deletion protection.<br><br>For more information, see <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/application/application-load-balancers.html#deletion-protection"" target=""_blank"">Application Load Balancer Deletion protection</a>, <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/network/network-load-balancers.html#deletion-protection"" target=""_blank""> Network Load Balancer Deletion protection</a> and <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/gateway-load-balancers.html#deletion-protection"" target=""_blank"">Gateway Load Balancer Deletion protection</a>.<br><br><b>Source</b><br>AWS Config Managed Rule: elb-deletion-protection-enabled<br><br><b>Alert Criteria</b><br>Yellow: Deletion protection is not enabled for a load balancer.<br><br><b>Recommended Action</b><br>Turn on deletion protection for your Application Load Balancers, Network Load Balancers, and Gateway Load Balancers.<br><br>For more information, see <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/application/application-load-balancers.html#deletion-protection"" target=""_blank"">Application Load Balancer Deletion protection</a>, <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/network/network-load-balancers.html#deletion-protection"" target=""_blank"">Network Load Balancer Deletion protection</a> and <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/gateway-load-balancers.html#deletion-protection"" target=""_blank"">Gateway Load Balancer Deletion protection</a> documentation.<br><br><b>Additional Resources</b><br><a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/application/application-load-balancers.html#deletion-protection"" target=""_blank"">Application Load Balancer Deletion Protection</a><br><a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/network/network-load-balancers.html#deletion-protection"" target=""_blank"">Network Load Balancer Deletion Protection</a><br><a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/gateway-load-balancers.html#deletion-protection"" target=""_blank"">Gateway Load Balancer Deletion Protection</a>"
c18d2gz169,"Application, Network and Gateway Load Balancers Not Spanning Multiple Availability Zones","fault_tolerance","Checks If your load balancers (Application, Network, and Gateway Load Balancer) are configured with subnets across multiple Availability Zones.<br><br><br><br>For more information, see <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-subnets.html"" target=""_blank"">Availability Zones for your Application Load Balancer</a>, <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/network/network-load-balancers.html#availability-zones"" target=""_blank"">Availability Zones - Network Load Balancer</a> and <a href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/create-load-balancer.html"" target=""_blank"">Create a Gateway Load Balancer</a>.<br><br><b>Source</b><br>AWS Config Managed Rule: elbv2-multiple-az<br><br><b>Alert Criteria</b><br>Yellow: Application, Network, or Gateway Load Balancers configured with subnets in less than two Availability Zones.<br><br><b>Recommended Action</b><br>Configure your Application, Network, and Gateway Load Balancers with subnets across multiple Availability Zones.<br>"
Hs4Ma3G232,"RDS Database Clusters should use a custom administrator username",security,"Checks if an RDS database cluster has changed the admin username from its default value. This rule will fail if the admin username is set to the default value.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub Control Id: RDS.24<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/RDS.24/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G111,"CloudTrail should be enabled and configured with at least one multi-region trail",security,"Checks that there is at least one multi-region AWS CloudTrail trail.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub control ID: CloudTrail.1<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Red: Critical or High. Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/CloudTrail.1/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G233,"RDS database instances should use a custom administrator username",security,"Checks if an Amazon Relational Database Service (Amazon RDS) database instance has changed the admin username from its default value. This rule will only run on RDS database instances. The rule will fail if the admin username is set to the default value.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub Control Id: RDS.25<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/RDS.25/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G112,"Secrets Manager secrets should be rotated within a specified number of days",security,"Checks if your secrets have rotated at least once within 90 days.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub control ID: SecretsManager.4<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low. Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/SecretsManager.4/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G234,"AWS CodeBuild S3 Logs should be encrypted",security,"Checks if a AWS CodeBuild project configured with Amazon S3 Logs has encryption enabled for its logs.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub Control Id: CodeBuild.3<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/CodeBuild.3/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G113,"Secrets Manager secrets configured with automatic rotation should rotate successfully",security,"Checks if an AWS Secrets Manager secret rotated successfully based on the rotation schedule. The check fails if RotationOccurringAsScheduled is false. The check does not evaluate secrets that do not have rotation configured.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub control ID: SecretsManager.2<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low. Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/SecretsManager.2/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
Hs4Ma3G235,"Amazon ECR private repositories should have tag immutability enabled",security,"Checks if a private ECR repository has tag immutability enabled. This check fails if a private ECR repository has tag immutability disabled.<br><br><h4 class='headerBodyStyle'>Source</h4><br><a href=""https://console.aws.amazon.com/securityhub/home"" target=""_blank"">AWS Security Hub</a><br>Security Hub Control Id: ECR.2<br><br><h4 class='headerBodyStyle'>Alert Criteria</h4><br>Yellow: Medium or Low Security Hub control failed.<br><br><h4 class='headerBodyStyle'>Recommended Action</h4><br>Follow the <a href=""https://docs.aws.amazon.com/console/securityhub/ECR.2/remediation"" target=""_blank"">Security Hub documentation</a> to fix the issue."
